locality_name,bhks,per_sq_ft_area,price_per_sq_ft_area,construction_status,price,appt_name,appt_link
shela,5,2988,7419,Under Construction,22167972,Ratna Turquoise Greenz,https://www.makaan.com/ahmedabad/ratna-group-turquoise-greenz-in-shela-3092807
shela,5,2587,7421,Under Construction,19198127,Ratna Turquoise Greenz,https://www.makaan.com/ahmedabad/ratna-group-turquoise-greenz-in-shela-3092807
shela,4,1694,7419,Under Construction,12567786,Sun Atmosphere,https://www.makaan.com/ahmedabad/sun-realty-ahmedabad-atmosphere-in-shela-3050775
shela,3,1410,7419,Under Construction,10460790,Vishwanath Maher Select,https://www.makaan.com/ahmedabad/vishwanath-realtor-maher-select-in-shela-3120977
shela,3,1507,7419,Under Construction,11180433,Kavisha Aer,https://www.makaan.com/ahmedabad/kavisha-atria-llp-aer-in-shela-3302985
shela,4,2589,7419,Under Construction,19207791,Shilp Ananta,https://www.makaan.com/ahmedabad/shilp-infrastructure-ananta-in-shela-3061981
shela,4,1810,7419,Under Construction,13428390,Shilp Ananta,https://www.makaan.com/ahmedabad/shilp-infrastructure-ananta-in-shela-3061981
shela,3,1431,7419,Under Construction,10616589,Shilp Ananta,https://www.makaan.com/ahmedabad/shilp-infrastructure-ananta-in-shela-3061981
shela,4,2303,7420,Under Construction,17088260,Shilp Ananta,https://www.makaan.com/ahmedabad/shilp-infrastructure-ananta-in-shela-3061981
shela,3,1528,7419,Under Construction,11336232,Swati Parkside,https://www.makaan.com/ahmedabad/swati-procon-parkside-in-shela-3003017
shela,4,2324,7421,Under Construction,17246404,Swati Parkside,https://www.makaan.com/ahmedabad/swati-procon-parkside-in-shela-3003017
shela,3,1760,3750,Under Construction,6600000,Sun Footprints,https://www.makaan.com/ahmedabad/sun-builders-footprints-in-shela-3186095
shela,3,1505,4186,Ready to move,6299930,Sun Atmosphere,https://www.makaan.com/ahmedabad/sun-realty-ahmedabad-atmosphere-in-shela-3050775
shela,3,1108,13550,Under Construction,15013400,Sun Footprints,https://www.makaan.com/ahmedabad/sun-builders-footprints-in-shela-3186095
shela,3,1035,9671,Under Construction,10009485,Sun Atmosphere,https://www.makaan.com/ahmedabad/sun-realty-ahmedabad-atmosphere-in-shela-3050775
shela,4,1405,11965,Under Construction,16810825,Sun Footprints,https://www.makaan.com/ahmedabad/sun-builders-footprints-in-shela-3186095
shela,5,2830,13780,Under Construction,38997400,Sun Atmosphere,https://www.makaan.com/ahmedabad/sun-realty-ahmedabad-atmosphere-in-shela-3050775
shela,5,2488,11660,Under Construction,29010080,Goyal And Co Orchid Valley,https://www.makaan.com/ahmedabad/goyal-and-co-and-hn-safal-orchid-valley-in-shela-3094334
shela,4,2285,10950,Under Construction,25020750,Sun Atmosphere,https://www.makaan.com/ahmedabad/sun-realty-ahmedabad-atmosphere-in-shela-3050775
shela,2,671,7853,Under Construction,5269363,Shilp Ananta,https://www.makaan.com/ahmedabad/shilp-infrastructure-ananta-in-shela-3061981
shela,2,596,7853,Under Construction,4680388,Kavisha Atria,https://www.makaan.com/ahmedabad/kavisha-atria-llp-atria-in-shela-3141709
shela,2,667,7853,Under Construction,5237951,Kavisha Atria,https://www.makaan.com/ahmedabad/kavisha-atria-llp-atria-in-shela-3141709
shela,3,1470,4489,Under Construction,6598830,Kavisha Atria,https://www.makaan.com/ahmedabad/kavisha-atria-llp-atria-in-shela-3141709
shela,3,1340,3992,Under Construction,5349280,Kavisha Atria,https://www.makaan.com/ahmedabad/kavisha-atria-llp-atria-in-shela-3141709
shela,3,1485,4208,Under Construction,6248880,Kavisha Atria,https://www.makaan.com/ahmedabad/kavisha-atria-llp-atria-in-shela-3141709
shela,3,816,6607,Under Construction,5391312,Shivalik Sharda Park view 2,https://www.makaan.com/ahmedabad/shivalik-projects-sharda-park-view-2-in-shela-1371158
shela,4,2585,3908,Ready to move,10102180,Kavisha Atria,https://www.makaan.com/ahmedabad/kavisha-atria-llp-atria-in-shela-3141709
shela,3,2013,3825,Ready to move,7699725,Kavisha Atria,https://www.makaan.com/ahmedabad/kavisha-atria-llp-atria-in-shela-3141709
shela,2,1305,4154,Under Construction,5420970,Kavisha Atria,https://www.makaan.com/ahmedabad/kavisha-atria-llp-atria-in-shela-3141709
shela,2,1305,4154,Under Construction,5420970,Kavisha Atria,https://www.makaan.com/ahmedabad/kavisha-atria-llp-atria-in-shela-3141709
shela,3,1525,4153,Under Construction,6333325,Kavisha Atria,https://www.makaan.com/ahmedabad/kavisha-atria-llp-atria-in-shela-3141709
shela,3,1525,4153,Under Construction,6333325,Kavisha Atria,https://www.makaan.com/ahmedabad/kavisha-atria-llp-atria-in-shela-3141709
shela,2,1305,4154,Under Construction,5420970,Kavisha Atria,https://www.makaan.com/ahmedabad/kavisha-atria-llp-atria-in-shela-3141709
shela,2,1305,4154,Under Construction,5420970,Kavisha Atria,https://www.makaan.com/ahmedabad/kavisha-atria-llp-atria-in-shela-3141709
shela,3,1525,4153,Under Construction,6333325,Kavisha Atria,https://www.makaan.com/ahmedabad/kavisha-atria-llp-atria-in-shela-3141709
shela,3,1525,4153,Under Construction,6333325,Sun Atmosphere,https://www.makaan.com/ahmedabad/sun-realty-ahmedabad-atmosphere-in-shela-3050775
shela,2,1290,4154,Under Construction,5358660,Sun Atmosphere,https://www.makaan.com/ahmedabad/sun-realty-ahmedabad-atmosphere-in-shela-3050775
shela,2,1290,4154,Under Construction,5358660,DR Praharsh Bluebell,https://www.makaan.com/ahmedabad/dr-infrastructure-praharsh-bluebell-in-shela-3228156
shela,2,1200,4155,Under Construction,4986000,DR Praharsh Bluebell,https://www.makaan.com/ahmedabad/dr-infrastructure-praharsh-bluebell-in-shela-3228156
shela,2,1200,4155,Under Construction,4986000,Kavisha The Portrait,https://www.makaan.com/ahmedabad/kavisha-atria-llp-the-portrait-in-shela-3392406
shela,2,1300,4692,Under Construction,6099600,Kavisha The Portrait,https://www.makaan.com/ahmedabad/kavisha-atria-llp-the-portrait-in-shela-3392406
shela,3,968,7252,Under Construction,7019936,Kavisha The Portrait,https://www.makaan.com/ahmedabad/kavisha-atria-llp-the-portrait-in-shela-3392406
shela,3,926,7580,Under Construction,7019080,Kavisha Atria,https://www.makaan.com/ahmedabad/kavisha-atria-llp-atria-in-shela-3141709
shela,3,916,7663,Under Construction,7019308,Ratna Turquoise Greenz,https://www.makaan.com/ahmedabad/ratna-group-turquoise-greenz-in-shela-3092807
shela,3,931,7540,Under Construction,7019740,Kavisha The Portrait,https://www.makaan.com/ahmedabad/kavisha-atria-llp-the-portrait-in-shela-3392406
shela,2,1228,4723,Under Construction,5799844,Ratna Turquoise Greenz,https://www.makaan.com/ahmedabad/ratna-group-turquoise-greenz-in-shela-3092807
shela,3,1730,4393,Under Construction,7599890,Kavisha The Portrait,https://www.makaan.com/ahmedabad/kavisha-atria-llp-the-portrait-in-shela-3392406
shela,3,1590,3962,Under Construction,6299580,Ratna Turquoise Greenz,https://www.makaan.com/ahmedabad/ratna-group-turquoise-greenz-in-shela-3092807
shela,2,1085,4239,Under Construction,4599315,Shilp Revanta,https://www.makaan.com/ahmedabad/shilp-infrastructure-revanta-in-shela-3054520
shela,2,1085,4239,Under Construction,4599315,Kavisha The Portrait,https://www.makaan.com/ahmedabad/kavisha-atria-llp-the-portrait-in-shela-3392406
shela,2,1085,4239,Under Construction,4599315,Ratna Turquoise Greenz,https://www.makaan.com/ahmedabad/ratna-group-turquoise-greenz-in-shela-3092807
shela,2,1085,4239,Under Construction,4599315,Kavisha The Portrait,https://www.makaan.com/ahmedabad/kavisha-atria-llp-the-portrait-in-shela-3392406
shela,4,2623,9606,Under Construction,25196538,Sun Footprints,https://www.makaan.com/ahmedabad/sun-builders-footprints-in-shela-3186095
shela,4,3151,7986,Under Construction,25163886,Goyal And Co Orchid Harmony,https://www.makaan.com/ahmedabad/goyal-and-co-and-hn-safal-orchid-harmony-in-shela-510724
shela,2,671,7853,Under Construction,5269363,GSG Abode Orchid Sky,https://www.makaan.com/ahmedabad/gsg-abode-llp-orchid-sky-in-shela-2046528
shela,3,820,7407,Ready to move,6073740,Goyal And Co Orchid Heights,https://www.makaan.com/ahmedabad/goyal-and-co-and-hn-safal-orchid-heights-in-shela-1419866
shela,2,596,7853,Under Construction,4680388,Sun Footprints,https://www.makaan.com/ahmedabad/sun-builders-footprints-in-shela-3186095
shela,2,675,7407,Ready to move,4999725,Swati Chrysantha,https://www.makaan.com/ahmedabad/swati-procon-chrysantha-in-shela-1849065
shela,2,667,7853,Under Construction,5237951,Goyal And Co Riviera Elite,https://www.makaan.com/ahmedabad/goyal-and-co-and-hn-safal-riviera-elite-in-shela-3020454
shela,3,816,7407,Ready to move,6044112,Shri Parshva SP Epitome,https://www.makaan.com/ahmedabad/shri-parshva-corporation-sp-epitome-in-shela-3410572
shela,3,1340,3955,Ready to move,5299700,Goyal And Co Orchid Legacy,https://www.makaan.com/ahmedabad/goyal-and-co-and-hn-safal-orchid-legacy-in-shela-2039978
shela,2,665,7407,Ready to move,4925655,Goyal And Co Orchid Legacy,https://www.makaan.com/ahmedabad/goyal-and-co-and-hn-safal-orchid-legacy-in-shela-2039978
shela,2,1085,4204,Under Construction,4561340,Elenza Gradient,https://www.makaan.com/ahmedabad/elenza-developers-gradient-in-shela-3344332
shela,3,968,12069,Under Construction,11682792,Swati Parkside,https://www.makaan.com/ahmedabad/swati-procon-parkside-in-shela-3003017
shela,3,839,6676,Under Construction,5601164,Goyal And Co Orchid Heights,https://www.makaan.com/ahmedabad/goyal-and-co-and-hn-safal-orchid-heights-in-shela-1419866
shela,2,675,6676,Under Construction,4506300,Sun Atmosphere,https://www.makaan.com/ahmedabad/sun-realty-ahmedabad-atmosphere-in-shela-3050775
shela,3,825,6676,Under Construction,5507700,Applewoods Sorrel,https://www.makaan.com/ahmedabad/applewoods-estate-sorrel-in-shela-501854
shela,3,927,6676,Under Construction,6188652,GSG Abode Orchid Sky,https://www.makaan.com/ahmedabad/gsg-abode-llp-orchid-sky-in-shela-2046528
shela,3,1505,4098,Ready to move,6167490,Sheladia Eris,https://www.makaan.com/ahmedabad/sheladia-projects-eris-in-shela-3093518
shela,3,968,12069,Under Construction,11682792,Kavisha Amara,https://www.makaan.com/ahmedabad/kavisha-infrastructure-amara-in-shela-3061956
shela,3,839,6676,Under Construction,5601164,Siddhi Priya Imperial,https://www.makaan.com/ahmedabad/siddhi-priya-developer-imperial-in-shela-3114799
shela,2,675,6676,Under Construction,4506300,Ratna Turquoise Greenz,https://www.makaan.com/ahmedabad/ratna-group-turquoise-greenz-in-shela-3092807
shela,3,825,6676,Under Construction,5507700,HR Eternia,https://www.makaan.com/ahmedabad/hr-group-ahmedabad-eternia-in-shela-3179350
shela,2,591,6681,Under Construction,3948471,Goyal And Co Orchid Legacy,https://www.makaan.com/ahmedabad/goyal-and-co-and-hn-safal-orchid-legacy-in-shela-2039978
shela,3,764,6677,Under Construction,5101228,Sun Atmosphere,https://www.makaan.com/ahmedabad/sun-realty-ahmedabad-atmosphere-in-shela-3050775
shela,3,927,6676,Under Construction,6188652,Ratna Turquoise Greenz,https://www.makaan.com/ahmedabad/ratna-group-turquoise-greenz-in-shela-3092807
shela,2,621,6681,Under Construction,4148901,Shilp Ananta,https://www.makaan.com/ahmedabad/shilp-infrastructure-ananta-in-shela-3061981
shela,3,776,6681,Under Construction,5184456,Sun Atmosphere,https://www.makaan.com/ahmedabad/sun-realty-ahmedabad-atmosphere-in-shela-3050775
shela,2,1210,4545,Under Construction,5499450,Kavisha Amara,https://www.makaan.com/ahmedabad/kavisha-infrastructure-amara-in-shela-3061956
shela,3,1492,4491,Under Construction,6700572,Elenza Green Greenwood,https://www.makaan.com/ahmedabad/elenza-green-projets-llp-greenwood-in-shela-3189073
shela,3,1795,4300,Under Construction,7718500,Shivalik Sharda Park View,https://www.makaan.com/ahmedabad/shivalik-projects-sharda-park-view-in-shela-3008261
shela,3,1830,4300,Under Construction,7869000,Swati Chrysantha,https://www.makaan.com/ahmedabad/swati-procon-chrysantha-in-shela-1849065
shela,3,1108,13550,Under Construction,15013400,Applewoods Sorrel,https://www.makaan.com/ahmedabad/applewoods-estate-sorrel-in-shela-501854
shela,3,1035,9671,Under Construction,10009485,Goyal And Co Riviera Springs,https://www.makaan.com/ahmedabad/goyal-and-co-and-hn-safal-riviera-springs-in-shela-3006853
shela,4,1405,11965,Under Construction,16810825,Finiza Marvella,https://www.makaan.com/ahmedabad/finiza-industrial-park-marvella-in-shela-3348940
shela,2,649,6681,Under Construction,4335969,Goyal And Co Orchid Heaven,https://www.makaan.com/ahmedabad/goyal-and-co-and-hn-safal-orchid-heaven-in-shela-1411143
shela,3,968,8057,Under Construction,7799176,Goyal And Co Riviera Woods,https://www.makaan.com/ahmedabad/goyal-and-co-and-hn-safal-riviera-woods-in-shela-1912732
shela,5,2830,13780,Under Construction,38997400,Ratna Turquoise Greenz,https://www.makaan.com/ahmedabad/ratna-group-turquoise-greenz-in-shela-3092807
shela,3,926,7580,Under Construction,7019080,Goyal And Co Riviera Woods,https://www.makaan.com/ahmedabad/goyal-and-co-and-hn-safal-riviera-woods-in-shela-1912732
shela,5,2488,11660,Under Construction,29010080,Shivalik Sharda Park View,https://www.makaan.com/ahmedabad/shivalik-projects-sharda-park-view-in-shela-3008261
shela,3,916,7641,Under Construction,6999156,GSG Abode Orchid Sky,https://www.makaan.com/ahmedabad/gsg-abode-llp-orchid-sky-in-shela-2046528
shela,3,1510,3378,Under Construction,5100780,Goyal And Co Orchid Greenfield,https://www.makaan.com/ahmedabad/goyal-and-co-and-hn-safal-orchid-greenfield-in-shela-645688
shela,4,2285,10950,Under Construction,25020750,Goyal And Co Orchid Greenfield,https://www.makaan.com/ahmedabad/goyal-and-co-and-hn-safal-orchid-greenfield-in-shela-645688
shela,3,931,7551,Under Construction,7029981,Sun Atmosphere,https://www.makaan.com/ahmedabad/sun-realty-ahmedabad-atmosphere-in-shela-3050775
shela,4,2285,10950,Under Construction,25020750,Goyal And Co Riviera Springs,https://www.makaan.com/ahmedabad/goyal-and-co-and-hn-safal-riviera-springs-in-shela-3006853
shela,3,2013,8693,Ready to move,17499009,Goyal And Co Riviera Springs,https://www.makaan.com/ahmedabad/goyal-and-co-and-hn-safal-riviera-springs-in-shela-3006853
shela,4,2300,8260,Ready to move,18998000,Goyal And Co Riviera Springs,https://www.makaan.com/ahmedabad/goyal-and-co-and-hn-safal-riviera-springs-in-shela-3006853
shela,3,2013,8445,Ready to move,16999785,Shilp Revanta,https://www.makaan.com/ahmedabad/shilp-infrastructure-revanta-in-shela-3054520
shela,4,3028,8916,Ready to move,26997648,Shilp Revanta,https://www.makaan.com/ahmedabad/shilp-infrastructure-revanta-in-shela-3054520
shela,2,1220,3500,Under Construction,4270000,Shilp Revanta,https://www.makaan.com/ahmedabad/shilp-infrastructure-revanta-in-shela-3054520
shela,4,2300,8260,Ready to move,18998000,Shilp Revanta,https://www.makaan.com/ahmedabad/shilp-infrastructure-revanta-in-shela-3054520
shela,3,1475,8813,Ready to move,12999175,Vishwanath Maher Select,https://www.makaan.com/ahmedabad/vishwanath-realtor-maher-select-in-shela-3120977
shela,4,2460,6300,Ready to move,15498000,Shilp Revanta,https://www.makaan.com/ahmedabad/shilp-infrastructure-revanta-in-shela-3054520
shela,2,1220,3606,Under Construction,4399320,Shilp Revanta,https://www.makaan.com/ahmedabad/shilp-infrastructure-revanta-in-shela-3054520
shela,3,2300,5217,Ready to move,11999100,Vishwanath Sopan,https://www.makaan.com/ahmedabad/vishwanath-builders-sopan-in-shela-676917
shela,4,3885,7078,Ready to move,27498030,Goyal And Co Orchid Harmony,https://www.makaan.com/ahmedabad/goyal-and-co-and-hn-safal-orchid-harmony-in-shela-510724
shela,2,1290,3149,Under Construction,4062210,Kavisha Amara,https://www.makaan.com/ahmedabad/kavisha-infrastructure-amara-in-shela-3061956
shela,4,2586,6380,Ready to move,16498680,Vishwanath Maher Homes 3,https://www.makaan.com/ahmedabad/vishwanath-realtor-maher-homes-3-in-shela-1972330
shela,3,2013,8693,Ready to move,17499009,Milap Shree Sanidhya Flora,https://www.makaan.com/ahmedabad/milap-infracon-shree-sanidhya-flora-in-shela-1889625
shela,4,3500,4000,Under Construction,14000000,Shivalik Sharda Park view 2,https://www.makaan.com/ahmedabad/shivalik-projects-sharda-park-view-2-in-shela-1371158
shela,4,3151,5712,Ready to move,17998512,Shivalik Sharda Park view 2,https://www.makaan.com/ahmedabad/shivalik-projects-sharda-park-view-2-in-shela-1371158
shela,4,2460,6707,Ready to move,16499220,Swati Parkside,https://www.makaan.com/ahmedabad/swati-procon-parkside-in-shela-3003017
shela,2,1200,5166,Ready to move,6199200,Vishwanath Maher Homes,https://www.makaan.com/ahmedabad/vishwanath-realtor-maher-homes-in-shela-779104
shela,3,1880,5319,Ready to move,9999720,Goyal And Co Orchid Legacy,https://www.makaan.com/ahmedabad/goyal-and-co-and-hn-safal-orchid-legacy-in-shela-2039978
shela,3,1475,6440,Ready to move,9499000,Sun Atmosphere,https://www.makaan.com/ahmedabad/sun-realty-ahmedabad-atmosphere-in-shela-3050775
shela,3,1510,3642,Under Construction,5499420,Sun Atmosphere,https://www.makaan.com/ahmedabad/sun-realty-ahmedabad-atmosphere-in-shela-3050775
shela,3,1470,4081,Ready to move,5999070,HR Eternia,https://www.makaan.com/ahmedabad/hr-group-ahmedabad-eternia-in-shela-3179350
shela,3,1700,3600,Under Construction,6120000,Ratna Turquoise Blu,https://www.makaan.com/ahmedabad/ratna-group-turquoise-blu-in-shela-2027823
shela,3,1750,4000,Under Construction,7000000,Goyal And Co Orchid Greenfield,https://www.makaan.com/ahmedabad/goyal-and-co-and-hn-safal-orchid-greenfield-in-shela-645688
shela,3,1700,3529,Under Construction,5999300,Goyal And Co Aakash Residency Phase 2,https://www.makaan.com/ahmedabad/goyal-and-co-and-hn-safal-aakash-residency-phase-2-in-shela-1955282
shela,3,2013,5712,Ready to move,11498256,Shivalik Sharda Park View,https://www.makaan.com/ahmedabad/shivalik-projects-sharda-park-view-in-shela-3008261
shela,2,1228,3990,Ready to move,4899720,Sundivine Sun Skyview,https://www.makaan.com/ahmedabad/sundivine-corporation-sun-skyview-in-shela-3414805
shela,3,1750,4685,Ready to move,8198750,Shrimay Opulence,https://www.makaan.com/ahmedabad/shrimay-infrastructure-opulence-in-shela-3191181
shela,2,1085,4470,Ready to move,4849950,Vishwanath Maher Homes,https://www.makaan.com/ahmedabad/vishwanath-realtor-maher-homes-in-shela-779104
